id,name,types,description,filename,tokens,lemmas,pos_tags,proper_nouns,named_entities
631,heatmor,['fire'],It breathes through a hole in its tail while it burns with an internal fire. Durant is its prey.,0631_heatmor.txt,"['it', 'breathes', 'through', 'a', 'hole', 'in', 'its', 'tail', 'while', 'it', 'burns', 'with', 'an', 'internal', 'fire', 'durant', 'is', 'its', 'prey']","['it', 'breathe', 'through', 'a', 'hole', 'in', 'its', 'tail', 'while', 'it', 'burn', 'with', 'an', 'internal', 'fire', 'durant', 'be', 'its', 'prey']","[('it', 'PRP', 'pronoun, personal'), ('breathes', 'VBZ', 'verb, 3rd person singular present'), ('through', 'IN', 'conjunction, subordinating or preposition'), ('a', 'DT', 'determiner'), ('hole', 'NN', 'noun, singular or mass'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('tail', 'NN', 'noun, singular or mass'), ('while', 'IN', 'conjunction, subordinating or preposition'), ('it', 'PRP', 'pronoun, personal'), ('burns', 'VBZ', 'verb, 3rd person singular present'), ('with', 'IN', 'conjunction, subordinating or preposition'), ('an', 'DT', 'determiner'), ('internal', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('fire', 'NN', 'noun, singular or mass'), ('durant', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('is', 'VBZ', 'verb, 3rd person singular present'), ('its', 'PRP$', 'pronoun, possessive'), ('prey', 'NN', 'noun, singular or mass')]",[],[]
632,durant,"['bug', 'steel']","They attack in groups, covering themselves in steel armor to protect themselves from Heatmor.",0632_durant.txt,"['they', 'attack', 'in', 'groups', 'covering', 'themselves', 'in', 'steel', 'armor', 'to', 'protect', 'themselves', 'from', 'heatmor']","['they', 'attack', 'in', 'group', 'cover', 'themselves', 'in', 'steel', 'armor', 'to', 'protect', 'themselves', 'from', 'heatmor']","[('they', 'PRP', 'pronoun, personal'), ('attack', 'VBP', 'verb, non-3rd person singular present'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('groups', 'NNS', 'noun, plural'), ('covering', 'VBG', 'verb, gerund or present participle'), ('themselves', 'PRP', 'pronoun, personal'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('steel', 'NN', 'noun, singular or mass'), ('armor', 'NN', 'noun, singular or mass'), ('to', 'TO', 'infinitival ""to""'), ('protect', 'VB', 'verb, base form'), ('themselves', 'PRP', 'pronoun, personal'), ('from', 'IN', 'conjunction, subordinating or preposition'), ('heatmor', 'NN', 'noun, singular or mass')]",[],[]
633,deino,"['dark', 'dragon']","It tends to bite everything, and it is not a picky eater. Approaching it carelessly is dangerous.",0633_deino.txt,"['it', 'tends', 'to', 'bite', 'everything', 'and', 'it', 'is', 'not', 'a', 'picky', 'eater', 'approaching', 'it', 'carelessly', 'is', 'dangerous']","['it', 'tend', 'to', 'bite', 'everything', 'and', 'it', 'be', 'not', 'a', 'picky', 'eater', 'approach', 'it', 'carelessly', 'be', 'dangerous']","[('it', 'PRP', 'pronoun, personal'), ('tends', 'VBZ', 'verb, 3rd person singular present'), ('to', 'TO', 'infinitival ""to""'), ('bite', 'VB', 'verb, base form'), ('everything', 'NN', 'noun, singular or mass'), ('and', 'CC', 'conjunction, coordinating'), ('it', 'PRP', 'pronoun, personal'), ('is', 'VBZ', 'verb, 3rd person singular present'), ('not', 'RB', 'adverb'), ('a', 'DT', 'determiner'), ('picky', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('eater', 'NN', 'noun, singular or mass'), ('approaching', 'VBG', 'verb, gerund or present participle'), ('it', 'PRP', 'pronoun, personal'), ('carelessly', 'RB', 'adverb'), ('is', 'VBZ', 'verb, 3rd person singular present'), ('dangerous', 'JJ', 'adjective (English), other noun-modifier (Chinese)')]",[],[]
634,zweilous,"['dark', 'dragon']","After it has eaten up all the food in its territory, it moves to another area. Its two heads do not get along.",0634_zweilous.txt,"['after', 'it', 'has', 'eaten', 'up', 'all', 'the', 'food', 'in', 'its', 'territory', 'it', 'moves', 'to', 'another', 'area', 'its', 'two', 'heads', 'do', 'not', 'get', 'along']","['after', 'it', 'have', 'eat', 'up', 'all', 'the', 'food', 'in', 'its', 'territory', 'it', 'move', 'to', 'another', 'area', 'its', 'two', 'head', 'do', 'not', 'get', 'along']","[('after', 'IN', 'conjunction, subordinating or preposition'), ('it', 'PRP', 'pronoun, personal'), ('has', 'VBZ', 'verb, 3rd person singular present'), ('eaten', 'VBN', 'verb, past participle'), ('up', 'RP', 'adverb, particle'), ('all', 'PDT', 'predeterminer'), ('the', 'DT', 'determiner'), ('food', 'NN', 'noun, singular or mass'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('territory', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('moves', 'VBZ', 'verb, 3rd person singular present'), ('to', 'IN', 'conjunction, subordinating or preposition'), ('another', 'DT', 'determiner'), ('area', 'NN', 'noun, singular or mass'), ('its', 'PRP$', 'pronoun, possessive'), ('two', 'CD', 'cardinal number'), ('heads', 'NNS', 'noun, plural'), ('do', 'VBP', 'verb, non-3rd person singular present'), ('not', 'RB', 'adverb'), ('get', 'VB', 'verb, base form'), ('along', 'RP', 'adverb, particle')]",[],"[('two', 'CARDINAL')]"
635,hydreigon,"['dark', 'dragon']","This brutal Pokémon travels the skies on its six wings. Anything that moves seems like a foe to it, triggering its attack.",0635_hydreigon.txt,"['this', 'brutal', 'pokémon', 'travels', 'the', 'skies', 'on', 'its', 'six', 'wings', 'anything', 'that', 'moves', 'seems', 'like', 'a', 'foe', 'to', 'it', 'triggering', 'its', 'attack']","['this', 'brutal', 'pokémon', 'travel', 'the', 'sky', 'on', 'its', 'six', 'wing', 'anything', 'that', 'move', 'seem', 'like', 'a', 'foe', 'to', 'it', 'trigger', 'its', 'attack']","[('this', 'DT', 'determiner'), ('brutal', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('pokémon', 'NN', 'noun, singular or mass'), ('travels', 'VBZ', 'verb, 3rd person singular present'), ('the', 'DT', 'determiner'), ('skies', 'NNS', 'noun, plural'), ('on', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('six', 'CD', 'cardinal number'), ('wings', 'NNS', 'noun, plural'), ('anything', 'NN', 'noun, singular or mass'), ('that', 'WDT', 'wh-determiner'), ('moves', 'VBZ', 'verb, 3rd person singular present'), ('seems', 'VBZ', 'verb, 3rd person singular present'), ('like', 'IN', 'conjunction, subordinating or preposition'), ('a', 'DT', 'determiner'), ('foe', 'NN', 'noun, singular or mass'), ('to', 'IN', 'conjunction, subordinating or preposition'), ('it', 'PRP', 'pronoun, personal'), ('triggering', 'VBG', 'verb, gerund or present participle'), ('its', 'PRP$', 'pronoun, possessive'), ('attack', 'NN', 'noun, singular or mass')]",[],"[('six', 'CARDINAL')]"
636,larvesta,"['bug', 'fire']","This Pokémon was believed to have been born from the sun. When it evolves, its entire body is engulfed in flames.",0636_larvesta.txt,"['this', 'pokémon', 'was', 'believed', 'to', 'have', 'been', 'born', 'from', 'the', 'sun', 'when', 'it', 'evolves', 'its', 'entire', 'body', 'is', 'engulfed', 'in', 'flames']","['this', 'pokémon', 'be', 'believe', 'to', 'have', 'be', 'bear', 'from', 'the', 'sun', 'when', 'it', 'evolve', 'its', 'entire', 'body', 'be', 'engulf', 'in', 'flame']","[('this', 'DT', 'determiner'), ('pokémon', 'NN', 'noun, singular or mass'), ('was', 'VBD', 'verb, past tense'), ('believed', 'VBN', 'verb, past participle'), ('to', 'TO', 'infinitival ""to""'), ('have', 'VB', 'verb, base form'), ('been', 'VBN', 'verb, past participle'), ('born', 'VBN', 'verb, past participle'), ('from', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('sun', 'NN', 'noun, singular or mass'), ('when', 'WRB', 'wh-adverb'), ('it', 'PRP', 'pronoun, personal'), ('evolves', 'VBZ', 'verb, 3rd person singular present'), ('its', 'PRP$', 'pronoun, possessive'), ('entire', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('body', 'NN', 'noun, singular or mass'), ('is', 'VBZ', 'verb, 3rd person singular present'), ('engulfed', 'VBN', 'verb, past participle'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('flames', 'NNS', 'noun, plural')]",[],[]
637,volcarona,"['bug', 'fire']","When volcanic ash darkened the atmosphere, it is said that Volcarona’s fire provided a replacement for the sun.",0637_volcarona.txt,"['when', 'volcanic', 'ash', 'darkened', 'the', 'atmosphere', 'it', 'is', 'said', 'that', 'volcaronas', 'fire', 'provided', 'a', 'replacement', 'for', 'the', 'sun']","['when', 'volcanic', 'ash', 'darken', 'the', 'atmosphere', 'it', 'be', 'say', 'that', 'volcaronas', 'fire', 'provide', 'a', 'replacement', 'for', 'the', 'sun']","[('when', 'WRB', 'wh-adverb'), ('volcanic', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('ash', 'NN', 'noun, singular or mass'), ('darkened', 'VBD', 'verb, past tense'), ('the', 'DT', 'determiner'), ('atmosphere', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('is', 'VBZ', 'verb, 3rd person singular present'), ('said', 'VBN', 'verb, past participle'), ('that', 'IN', 'conjunction, subordinating or preposition'), ('volcaronas', 'NNP', 'noun, proper singular'), ('fire', 'NN', 'noun, singular or mass'), ('provided', 'VBD', 'verb, past tense'), ('a', 'DT', 'determiner'), ('replacement', 'NN', 'noun, singular or mass'), ('for', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('sun', 'NN', 'noun, singular or mass')]",['volcaronas'],[]
638,cobalion,"['steel', 'fighting']",This legendary Pokémon battled against humans to protect Pokémon. Its personality is calm and composed.,0638_cobalion.txt,"['this', 'legendary', 'pokémon', 'battled', 'against', 'humans', 'to', 'protect', 'pokémon', 'its', 'personality', 'is', 'calm', 'and', 'composed']","['this', 'legendary', 'pokémon', 'battle', 'against', 'human', 'to', 'protect', 'pokémon', 'its', 'personality', 'be', 'calm', 'and', 'compose']","[('this', 'DT', 'determiner'), ('legendary', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('pokémon', 'NN', 'noun, singular or mass'), ('battled', 'VBD', 'verb, past tense'), ('against', 'IN', 'conjunction, subordinating or preposition'), ('humans', 'NNS', 'noun, plural'), ('to', 'TO', 'infinitival ""to""'), ('protect', 'VB', 'verb, base form'), ('pokémon', 'NNP', 'noun, proper singular'), ('its', 'PRP$', 'pronoun, possessive'), ('personality', 'NN', 'noun, singular or mass'), ('is', 'VBZ', 'verb, 3rd person singular present'), ('calm', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('and', 'CC', 'conjunction, coordinating'), ('composed', 'VBN', 'verb, past participle')]",['pokémon'],[]
639,terrakion,"['rock', 'fighting']",This Pokémon came to the defense of Pokémon that had lost their homes in a war among humans.,0639_terrakion.txt,"['this', 'pokémon', 'came', 'to', 'the', 'defense', 'of', 'pokémon', 'that', 'had', 'lost', 'their', 'homes', 'in', 'a', 'war', 'among', 'humans']","['this', 'pokémon', 'come', 'to', 'the', 'defense', 'of', 'pokémon', 'that', 'have', 'lose', 'their', 'home', 'in', 'a', 'war', 'among', 'human']","[('this', 'DT', 'determiner'), ('pokémon', 'NNP', 'noun, proper singular'), ('came', 'VBD', 'verb, past tense'), ('to', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('defense', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('pokémon', 'NNP', 'noun, proper singular'), ('that', 'WDT', 'wh-determiner'), ('had', 'VBD', 'verb, past tense'), ('lost', 'VBN', 'verb, past participle'), ('their', 'PRP$', 'pronoun, possessive'), ('homes', 'NNS', 'noun, plural'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('a', 'DT', 'determiner'), ('war', 'NN', 'noun, singular or mass'), ('among', 'IN', 'conjunction, subordinating or preposition'), ('humans', 'NNS', 'noun, plural')]","['pokémon', 'pokémon']",[]
640,virizion,"['grass', 'fighting']",This Pokémon fought humans in order to protect its friends. Legends about it continue to be passed down.,0640_virizion.txt,"['this', 'pokémon', 'fought', 'humans', 'in', 'order', 'to', 'protect', 'its', 'friends', 'legends', 'about', 'it', 'continue', 'to', 'be', 'passed', 'down']","['this', 'pokémon', 'fight', 'human', 'in', 'order', 'to', 'protect', 'its', 'friend', 'legend', 'about', 'it', 'continue', 'to', 'be', 'pass', 'down']","[('this', 'DT', 'determiner'), ('pokémon', 'NNP', 'noun, proper singular'), ('fought', 'VBD', 'verb, past tense'), ('humans', 'NNS', 'noun, plural'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('order', 'NN', 'noun, singular or mass'), ('to', 'TO', 'infinitival ""to""'), ('protect', 'VB', 'verb, base form'), ('its', 'PRP$', 'pronoun, possessive'), ('friends', 'NNS', 'noun, plural'), ('legends', 'NNS', 'noun, plural'), ('about', 'IN', 'conjunction, subordinating or preposition'), ('it', 'PRP', 'pronoun, personal'), ('continue', 'VBP', 'verb, non-3rd person singular present'), ('to', 'TO', 'infinitival ""to""'), ('be', 'VB', 'verb, base form'), ('passed', 'VBN', 'verb, past participle'), ('down', 'RP', 'adverb, particle')]",['pokémon'],[]
641,tornadus-incarnate,['flying'],The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph.,0641_tornadus-incarnate.txt,"['the', 'lower', 'half', 'of', 'its', 'body', 'is', 'wrapped', 'in', 'a', 'cloud', 'of', 'energy', 'it', 'zooms', 'through', 'the', 'sky', 'at', 'mph']","['the', 'low', 'half', 'of', 'its', 'body', 'be', 'wrap', 'in', 'a', 'cloud', 'of', 'energy', 'it', 'zoom', 'through', 'the', 'sky', 'at', 'mph']","[('the', 'DT', 'determiner'), ('lower', 'JJR', 'adjective, comparative'), ('half', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('body', 'NN', 'noun, singular or mass'), ('is', 'VBZ', 'verb, 3rd person singular present'), ('wrapped', 'VBN', 'verb, past participle'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('a', 'DT', 'determiner'), ('cloud', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('energy', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('zooms', 'VBZ', 'verb, 3rd person singular present'), ('through', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('sky', 'NN', 'noun, singular or mass'), ('at', 'IN', 'conjunction, subordinating or preposition'), ('mph', 'NN', 'noun, singular or mass')]",[],"[('the lower half', 'CARDINAL')]"
642,thundurus-incarnate,"['electric', 'flying']",Countless charred remains mar the landscape of places through which Thundurus has passed.,0642_thundurus-incarnate.txt,"['countless', 'charred', 'remains', 'mar', 'the', 'landscape', 'of', 'places', 'through', 'which', 'thundurus', 'has', 'passed']","['countless', 'charred', 'remain', 'mar', 'the', 'landscape', 'of', 'place', 'through', 'which', 'thundurus', 'have', 'pass']","[('countless', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('charred', 'NN', 'noun, singular or mass'), ('remains', 'VBZ', 'verb, 3rd person singular present'), ('mar', 'NNP', 'noun, proper singular'), ('the', 'DT', 'determiner'), ('landscape', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('places', 'NNS', 'noun, plural'), ('through', 'IN', 'conjunction, subordinating or preposition'), ('which', 'WDT', 'wh-determiner'), ('thundurus', 'NN', 'noun, singular or mass'), ('has', 'VBZ', 'verb, 3rd person singular present'), ('passed', 'VBN', 'verb, past participle')]",['mar'],[]
643,reshiram,"['dragon', 'fire']","This Pokémon appears in legends. It sends flames into the air from its tail, burning up everything around it.",0643_reshiram.txt,"['this', 'pokémon', 'appears', 'in', 'legends', 'it', 'sends', 'flames', 'into', 'the', 'air', 'from', 'its', 'tail', 'burning', 'up', 'everything', 'around', 'it']","['this', 'pokémon', 'appear', 'in', 'legend', 'it', 'send', 'flame', 'into', 'the', 'air', 'from', 'its', 'tail', 'burn', 'up', 'everything', 'around', 'it']","[('this', 'DT', 'determiner'), ('pokémon', 'NNP', 'noun, proper singular'), ('appears', 'VBZ', 'verb, 3rd person singular present'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('legends', 'NNS', 'noun, plural'), ('it', 'PRP', 'pronoun, personal'), ('sends', 'VBZ', 'verb, 3rd person singular present'), ('flames', 'NNS', 'noun, plural'), ('into', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('air', 'NN', 'noun, singular or mass'), ('from', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('tail', 'NN', 'noun, singular or mass'), ('burning', 'VBG', 'verb, gerund or present participle'), ('up', 'RP', 'adverb, particle'), ('everything', 'NN', 'noun, singular or mass'), ('around', 'IN', 'conjunction, subordinating or preposition'), ('it', 'PRP', 'pronoun, personal')]",['pokémon'],[]
644,zekrom,"['dragon', 'electric']","Concealing itself in lightning clouds, it flies throughout the Unova region. It creates electricity in its tail.",0644_zekrom.txt,"['concealing', 'itself', 'in', 'lightning', 'clouds', 'it', 'flies', 'throughout', 'the', 'unova', 'region', 'it', 'creates', 'electricity', 'in', 'its', 'tail']","['conceal', 'itself', 'in', 'lightning', 'cloud', 'it', 'fly', 'throughout', 'the', 'unova', 'region', 'it', 'create', 'electricity', 'in', 'its', 'tail']","[('concealing', 'VBG', 'verb, gerund or present participle'), ('itself', 'PRP', 'pronoun, personal'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('lightning', 'NN', 'noun, singular or mass'), ('clouds', 'NNS', 'noun, plural'), ('it', 'PRP', 'pronoun, personal'), ('flies', 'VBZ', 'verb, 3rd person singular present'), ('throughout', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('unova', 'NNP', 'noun, proper singular'), ('region', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('creates', 'VBZ', 'verb, 3rd person singular present'), ('electricity', 'NN', 'noun, singular or mass'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('tail', 'NN', 'noun, singular or mass')]",['unova'],[]
645,landorus-incarnate,"['ground', 'flying']",Lands visited by Landorus grant such bountiful crops that it has been hailed as “The Guardian of the Fields.”,0645_landorus-incarnate.txt,"['lands', 'visited', 'by', 'landorus', 'grant', 'such', 'bountiful', 'crops', 'that', 'it', 'has', 'been', 'hailed', 'as', 'the', 'guardian', 'of', 'the', 'fields']","['land', 'visit', 'by', 'landorus', 'grant', 'such', 'bountiful', 'crop', 'that', 'it', 'have', 'be', 'hail', 'as', 'the', 'guardian', 'of', 'the', 'field']","[('lands', 'NNS', 'noun, plural'), ('visited', 'VBN', 'verb, past participle'), ('by', 'IN', 'conjunction, subordinating or preposition'), ('landorus', 'NNP', 'noun, proper singular'), ('grant', 'VBP', 'verb, non-3rd person singular present'), ('such', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('bountiful', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('crops', 'NNS', 'noun, plural'), ('that', 'IN', 'conjunction, subordinating or preposition'), ('it', 'PRP', 'pronoun, personal'), ('has', 'VBZ', 'verb, 3rd person singular present'), ('been', 'VBN', 'verb, past participle'), ('hailed', 'VBN', 'verb, past participle'), ('as', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('guardian', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('fields', 'NNS', 'noun, plural')]",['landorus'],[]
